TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,SalePaymentType
31,2025-11-04 19:53:01.494507,1004,2011.0,403.0,1,737.53,12.15,GiftCard
32,2025-05-04 00:00:00.000000,1103,2088.0,402.0,2,0.0,3.41,DebitCard
33,2025-05-04 00:00:00.000000,1169,2074.0,403.0,3,0.0,1.3,GiftCard
34,2025-05-04 00:00:00.000000,1141,2067.0,403.0,3,872.85,18.98,CreditCard
35,2025-05-04 00:00:00.000000,1190,2070.0,403.0,2,54.69,19.31,DebitCard
36,2025-05-04 00:00:00.000000,1179,2058.0,403.0,2,1066.8,16.17,GiftCard
37,2025-05-04 00:00:00.000000,1064,2029.0,401.0,1,12.16,6.09,Cash
38,2025-05-04 00:00:00.000000,1080,2015.0,402.0,1,3037.36,1.95,GiftCard
39,2025-05-04 00:00:00.000000,1055,2094.0,404.0,2,1578.72,13.68,DebitCard
40,2025-05-04 00:00:00.000000,1185,2075.0,403.0,0,0.0,8.8,CreditCard
41,2025-05-04 00:00:00.000000,9999,2037.0,402.0,2,288.11,2.44,DebitCard
42,2025-05-04 00:00:00.000000,1045,2038.0,401.0,1,1667.72,9.9,DebitCard
43,2025-05-04 00:00:00.000000,1070,2005.0,401.0,2,686.05,0.69,GiftCard
44,2025-05-04 00:00:00.000000,1178,2016.0,404.0,0,0.0,18.19,Cash
45,2025-05-04 00:00:00.000000,1003,2073.0,403.0,3,1498.29,5.18,DebitCard
46,2025-05-04 00:00:00.000000,1122,2056.0,403.0,1,944.5,13.25,Cash
47,2025-05-04 00:00:00.000000,1013,2032.0,404.0,0,2836.8,6.23,GiftCard
48,2025-05-04 00:00:00.000000,1016,2051.0,404.0,0,117.32,10.4,Cash
49,2025-05-04 00:00:00.000000,1147,2080.0,401.0,1,0.0,10.93,GiftCard
50,2025-05-04 00:00:00.000000,1038,2072.0,403.0,0,840.6,3.7,CreditCard
51,2025-05-04 00:00:00.000000,1063,2015.0,404.0,1,1214.95,19.39,Cash
52,2025-05-04 00:00:00.000000,1198,2066.0,404.0,3,516.06,15.5,Cash
53,2025-05-04 00:00:00.000000,1113,2038.0,404.0,2,2223.62,18.79,CreditCard
54,2025-05-04 00:00:00.000000,1145,2079.0,401.0,0,1901.08,17.9,Cash
55,2025-05-04 00:00:00.000000,1195,2026.0,402.0,2,507.74,11.96,CreditCard
56,2025-05-04 00:00:00.000000,1169,2010.0,402.0,1,140.11,18.44,DebitCard
57,2025-05-04 00:00:00.000000,1044,2070.0,401.0,1,0.0,1.77,GiftCard
58,2025-05-04 00:00:00.000000,1000,2052.0,404.0,3,2193.78,3.92,Other
59,2025-05-04 00:00:00.000000,1074,2004.0,402.0,2,741.8,0.9,Cash
60,2025-05-04 00:00:00.000000,1180,2036.0,404.0,0,217.98,6.51,CreditCard
61,2025-05-04 00:00:00.000000,1175,2029.0,403.0,1,36.48,7.77,Cash
62,2025-05-04 00:00:00.000000,1108,2014.0,402.0,1,221.67,5.43,DebitCard
63,2025-05-04 00:00:00.000000,1068,2018.0,401.0,0,2169.04,16.57,CreditCard
64,2025-05-04 00:00:00.000000,1042,2039.0,403.0,3,2929.32,7.14,DebitCard
65,2025-05-04 00:00:00.000000,1031,2059.0,403.0,3,0.0,5.62,GiftCard
66,2025-05-04 00:00:00.000000,1069,2064.0,404.0,3,1470.2,10.85,Cash
67,2025-05-04 00:00:00.000000,1020,2076.0,401.0,3,4836.42,2.82,Cash
68,2025-05-04 00:00:00.000000,1188,2041.0,403.0,0,1608.42,16.04,DebitCard
69,2025-05-04 00:00:00.000000,1023,2029.0,401.0,2,0.0,1.49,GiftCard
70,2025-05-04 00:00:00.000000,1147,2005.0,402.0,3,0.0,19.74,CreditCard
71,2025-05-04 00:00:00.000000,1132,2083.0,404.0,2,614.53,15.44,CreditCard
72,2025-05-04 00:00:00.000000,1046,2074.0,404.0,3,659.5,3.97,Cash
73,2025-05-04 00:00:00.000000,1023,2060.0,403.0,3,1225.14,0.11,DebitCard
74,2025-05-04 00:00:00.000000,1085,2041.0,401.0,1,1447.58,16.31,DebitCard
75,2025-05-04 00:00:00.000000,1084,2052.0,404.0,2,2925.04,14.14,CreditCard
76,2025-05-04 00:00:00.000000,1169,2051.0,401.0,3,117.32,14.58,GiftCard
77,2025-05-04 00:00:00.000000,1022,2040.0,403.0,2,55.26,15.43,GiftCard
78,2025-05-04 00:00:00.000000,1029,2098.0,404.0,0,3631.44,1.48,CreditCard
79,2025-05-04 00:00:00.000000,1168,2069.0,404.0,3,232.39,7.17,CreditCard
80,2025-05-04 00:00:00.000000,1013,2024.0,403.0,3,372.81,2.32,DebitCard
81,2025-05-04 00:00:00.000000,1160,2056.0,401.0,1,472.25,17.26,GiftCard
82,2025-05-04 00:00:00.000000,1068,2070.0,402.0,2,109.38,12.47,CreditCard
83,2025-05-04 00:00:00.000000,1112,2089.0,404.0,0,2067.6,6.62,CreditCard
84,2025-05-04 00:00:00.000000,1007,2080.0,402.0,1,1498.07,1.27,Cash
85,2025-05-04 00:00:00.000000,1079,2070.0,401.0,3,34.18,6.22,CreditCard
86,2025-05-04 00:00:00.000000,1023,2028.0,401.0,3,2551.76,6.5,CreditCard
87,2025-05-04 00:00:00.000000,1030,2082.0,402.0,3,799.8,14.59,GiftCard
88,2025-05-04 00:00:00.000000,1183,2037.0,403.0,3,2160.84,12.75,DebitCard
89,2025-05-04 00:00:00.000000,1123,2060.0,402.0,3,2450.28,17.74,GiftCard
90,2025-05-04 00:00:00.000000,1141,2018.0,404.0,1,2440.17,9.44,DebitCard
91,2025-05-04 00:00:00.000000,1153,2065.0,402.0,0,470.34,2.39,Cash
92,2025-05-04 00:00:00.000000,1070,2098.0,404.0,2,0.0,14.26,CreditCard
93,2025-05-04 00:00:00.000000,1129,2034.0,401.0,2,108.94,15.22,Cash
94,2025-05-04 00:00:00.000000,1185,2038.0,404.0,1,1667.72,11.23,DebitCard
95,2025-05-04 00:00:00.000000,1114,2068.0,404.0,2,656.19,15.42,GiftCard
96,2025-05-04 00:00:00.000000,1085,2070.0,404.0,3,0.0,9.88,GiftCard
97,2025-05-04 00:00:00.000000,1082,2024.0,402.0,3,372.81,10.45,Cash
98,2025-05-04 00:00:00.000000,1059,2099.0,404.0,0,1292.64,8.55,DebitCard
99,2025-05-04 00:00:00.000000,1081,2095.0,404.0,3,490.79,0.51,Cash
100,2025-05-04 00:00:00.000000,1098,2084.0,402.0,3,0.0,2.16,Cash
101,2025-05-04 00:00:00.000000,1009,2016.0,403.0,0,969.06,0.63,CreditCard
102,2025-05-04 00:00:00.000000,1112,2012.0,404.0,0,1869.57,12.73,Cash
103,2025-05-04 00:00:00.000000,1184,2018.0,404.0,1,488.03,6.29,CreditCard
104,2025-05-04 00:00:00.000000,1019,2060.0,403.0,2,0.0,10.17,CreditCard
105,2025-05-04 00:00:00.000000,1159,2088.0,404.0,0,0.0,18.15,GiftCard
106,2025-05-04 00:00:00.000000,1084,2086.0,404.0,2,2861.12,4.99,CreditCard
107,2025-05-04 00:00:00.000000,1160,2091.0,404.0,0,905.79,8.21,CreditCard
108,2025-05-04 00:00:00.000000,1158,2008.0,402.0,2,159.82,15.11,GiftCard
109,2025-05-04 00:00:00.000000,1058,2095.0,401.0,3,2453.95,4.58,Cash
110,2025-05-04 00:00:00.000000,1025,2097.0,401.0,3,842.1,1.54,DebitCard
111,2025-05-04 00:00:00.000000,1042,2088.0,403.0,0,709.35,5.8,DebitCard
112,2025-05-04 00:00:00.000000,1011,2041.0,401.0,2,0.0,3.22,DebitCard
113,2025-05-04 00:00:00.000000,1091,2047.0,404.0,1,0.0,18.59,Cash
114,2025-05-04 00:00:00.000000,1062,2067.0,404.0,1,0.0,16.16,CreditCard
115,2025-05-04 00:00:00.000000,1043,2022.0,401.0,3,2684.72,12.67,DebitCard
116,2025-05-04 00:00:00.000000,1158,2087.0,402.0,3,477.96,17.43,Cash
117,2025-05-04 00:00:00.000000,1149,2018.0,402.0,3,1626.78,16.07,CreditCard
118,2025-05-04 00:00:00.000000,1163,2032.0,404.0,2,756.48,3.73,GiftCard
119,2025-05-04 00:00:00.000000,1170,2001.0,404.0,2,659.76,17.85,DebitCard
120,2025-05-04 00:00:00.000000,1173,2069.0,402.0,0,464.78,10.79,CreditCard
121,2025-05-04 00:00:00.000000,1113,2044.0,403.0,3,0.0,16.15,DebitCard
122,2025-05-04 00:00:00.000000,1176,2032.0,404.0,2,756.48,17.92,DebitCard
123,2025-05-04 00:00:00.000000,1050,2049.0,404.0,0,2819.52,6.36,DebitCard
124,2025-05-04 00:00:00.000000,1060,2048.0,403.0,2,1144.42,2.2,CreditCard
125,2025-05-04 00:00:00.000000,1179,2037.0,401.0,3,1440.56,4.56,Cash
126,2025-05-04 00:00:00.000000,1070,2001.0,401.0,3,0.0,8.54,CreditCard
127,2025-05-04 00:00:00.000000,1073,2099.0,402.0,2,0.0,16.36,DebitCard
128,2025-05-04 00:00:00.000000,1056,2081.0,402.0,2,0.0,17.21,CreditCard
129,2025-05-04 00:00:00.000000,1173,2096.0,402.0,0,672.18,0.14,GiftCard
130,2025-05-04 00:00:00.000000,1160,2082.0,401.0,2,426.56,10.21,Cash
131,2025-05-04 00:00:00.000000,1112,2004.0,403.0,1,1669.05,8.35,CreditCard
132,2025-05-04 00:00:00.000000,1023,2037.0,403.0,3,2160.84,4.44,GiftCard
133,2025-05-04 00:00:00.000000,1044,2025.0,402.0,2,223.7,2.4,Cash
134,2025-05-04 00:00:00.000000,1135,2064.0,403.0,1,793.91,6.75,GiftCard
135,2025-05-04 00:00:00.000000,1065,2061.0,403.0,2,639.74,18.86,Cash
136,2025-05-04 00:00:00.000000,1029,2059.0,401.0,1,921.69,6.46,CreditCard
137,2025-05-04 00:00:00.000000,1193,2028.0,404.0,2,1531.06,10.38,GiftCard
138,2025-05-04 00:00:00.000000,1023,2050.0,401.0,2,298.85,14.06,DebitCard
139,2025-05-04 00:00:00.000000,1137,2015.0,404.0,2,539.98,7.27,GiftCard
140,2025-05-04 00:00:00.000000,1172,2095.0,403.0,3,2453.95,19.44,Cash
141,2025-05-04 00:00:00.000000,1163,2047.0,401.0,1,301.48,19.25,CreditCard
142,2025-05-04 00:00:00.000000,1120,2003.0,403.0,1,1039.99,5.04,Cash
143,2025-05-04 00:00:00.000000,1165,2008.0,404.0,2,53.27,9.94,GiftCard
144,2025-05-04 00:00:00.000000,1166,2052.0,401.0,1,658.13,6.02,GiftCard
145,2025-05-04 00:00:00.000000,1011,2004.0,403.0,3,3709.0,5.7,DebitCard
146,2025-05-04 00:00:00.000000,1029,2012.0,402.0,1,0.0,0.74,CreditCard
147,2025-05-04 00:00:00.000000,1099,2058.0,403.0,3,666.75,12.19,CreditCard
148,2025-05-04 00:00:00.000000,1150,2095.0,402.0,3,490.79,10.05,GiftCard
149,2025-05-04 00:00:00.000000,1167,2012.0,404.0,3,0.0,1.03,CreditCard
150,2025-05-04 00:00:00.000000,1071,2004.0,403.0,1,834.52,5.57,DebitCard
151,2025-05-04 00:00:00.000000,1113,2056.0,402.0,2,839.55,18.17,Cash
152,2025-05-04 00:00:00.000000,1025,2087.0,403.0,2,0.0,4.79,CreditCard
153,2025-05-04 00:00:00.000000,1015,2050.0,403.0,1,504.31,2.9,GiftCard
154,2025-05-04 00:00:00.000000,1031,2058.0,401.0,1,2400.3,9.79,Cash
155,2025-05-04 00:00:00.000000,1164,2081.0,401.0,0,2984.88,19.71,Cash
157,2025-05-04 00:00:00.000000,1017,2097.0,402.0,1,757.89,13.44,GiftCard
158,2025-05-04 00:00:00.000000,1059,2042.0,402.0,0,0.0,15.23,CreditCard
159,2025-05-04 00:00:00.000000,1070,2018.0,402.0,2,0.0,4.75,GiftCard
160,2025-05-04 00:00:00.000000,1044,2014.0,401.0,1,886.68,14.56,Cash
161,2025-05-04 00:00:00.000000,1003,2045.0,402.0,2,499.42,7.36,GiftCard
162,2025-05-04 00:00:00.000000,1004,2022.0,403.0,0,671.18,12.65,CreditCard
163,2025-05-04 00:00:00.000000,1032,2094.0,404.0,0,493.35,12.67,CreditCard
164,2025-05-04 00:00:00.000000,1190,2008.0,404.0,3,266.36,10.72,DebitCard
165,2025-05-04 00:00:00.000000,1199,2046.0,401.0,3,167.15,1.81,CreditCard
166,2025-05-04 00:00:00.000000,1128,2028.0,401.0,2,2041.41,16.71,CreditCard
167,2025-05-04 00:00:00.000000,1117,2082.0,401.0,0,799.8,6.42,GiftCard
168,2025-05-04 00:00:00.000000,1122,2051.0,404.0,0,234.64,3.73,GiftCard
169,2025-05-04 00:00:00.000000,1125,2091.0,404.0,0,1811.58,0.82,Cash
170,2025-05-04 00:00:00.000000,1020,2041.0,402.0,0,0.0,11.82,DebitCard
171,2025-05-04 00:00:00.000000,1032,2035.0,403.0,3,4499.95,13.55,GiftCard
172,2025-05-04 00:00:00.000000,1152,2067.0,403.0,3,872.85,0.33,CreditCard
173,2025-05-04 00:00:00.000000,1129,2077.0,404.0,0,2809.15,10.24,Cash
174,2025-05-04 00:00:00.000000,1179,2014.0,402.0,3,738.9,4.53,GiftCard
175,2025-05-04 00:00:00.000000,1115,0.0,404.0,2,0.0,12.9,DebitCard
176,2025-05-04 00:00:00.000000,1116,2051.0,404.0,0,351.96,3.49,DebitCard
177,2025-05-04 00:00:00.000000,1080,2054.0,403.0,2,3602.04,13.82,Cash
178,2025-05-04 00:00:00.000000,1095,2019.0,404.0,0,933.93,7.73,Cash
179,2025-05-04 00:00:00.000000,1023,2010.0,401.0,3,0.0,18.73,Cash
180,2025-05-04 00:00:00.000000,1024,2095.0,403.0,1,3533.69,2.75,Cash
181,2025-05-04 00:00:00.000000,1142,2007.0,403.0,0,583.39,6.82,Cash
182,2025-05-04 00:00:00.000000,1105,2045.0,404.0,0,624.28,2.27,CreditCard
183,2025-05-04 00:00:00.000000,1073,2076.0,403.0,2,1934.57,18.49,CreditCard
184,2025-05-04 00:00:00.000000,1026,2073.0,402.0,1,1797.95,17.55,GiftCard
185,2025-05-04 00:00:00.000000,1168,2061.0,402.0,0,599.76,5.16,DebitCard
186,2025-05-04 00:00:00.000000,1089,2071.0,403.0,0,0.0,13.2,CreditCard
187,2025-05-04 00:00:00.000000,1195,2035.0,402.0,3,0.0,16.34,CreditCard
189,2025-05-04 00:00:00.000000,1007,2023.0,403.0,2,751.63,10.59,GiftCard
190,2025-05-04 00:00:00.000000,1086,2044.0,401.0,1,373.64,4.84,Cash
191,2025-05-04 00:00:00.000000,1036,2072.0,404.0,0,1260.9,1.86,GiftCard
192,2025-05-04 00:00:00.000000,1036,2094.0,401.0,0,2466.75,17.94,DebitCard
193,2025-05-04 00:00:00.000000,1191,2067.0,402.0,3,872.85,18.01,DebitCard
194,2025-05-04 00:00:00.000000,1107,2058.0,403.0,1,1800.22,12.66,DebitCard
195,2025-05-04 00:00:00.000000,1094,2039.0,403.0,0,1952.88,6.78,DebitCard
196,2025-05-04 00:00:00.000000,1013,2019.0,402.0,0,0.0,6.98,CreditCard
197,2025-05-04 00:00:00.000000,1172,2010.0,403.0,3,0.0,14.52,CreditCard
198,2025-05-04 00:00:00.000000,1169,2054.0,404.0,3,900.51,17.94,GiftCard
199,2025-05-04 00:00:00.000000,1106,2034.0,402.0,0,136.17,17.74,Cash
200,2025-05-04 00:00:00.000000,1088,2055.0,401.0,2,129.46,15.6,DebitCard
201,2025-05-04 00:00:00.000000,1173,2086.0,404.0,2,715.28,12.84,GiftCard
202,2025-05-04 00:00:00.000000,1011,2028.0,404.0,0,0.0,1.68,CreditCard
203,2025-05-04 00:00:00.000000,1001,2026.0,403.0,1,190.4,3.23,CreditCard
204,2025-05-04 00:00:00.000000,1196,2017.0,403.0,2,370.96,17.97,Cash
205,2025-05-04 00:00:00.000000,1083,2015.0,401.0,3,0.0,12.13,Cash
206,2025-05-04 00:00:00.000000,1191,2055.0,402.0,1,48.55,0.18,Other
207,2025-05-04 00:00:00.000000,1097,2068.0,402.0,2,1312.38,2.03,GiftCard
208,2025-05-04 00:00:00.000000,1018,2050.0,401.0,3,0.0,13.27,CreditCard
209,2025-05-04 00:00:00.000000,1004,2058.0,401.0,2,1066.8,0.1,CreditCard
210,2025-05-04 00:00:00.000000,1147,2054.0,404.0,3,2701.53,3.22,Cash
211,2025-05-04 00:00:00.000000,1074,2014.0,404.0,0,738.9,10.97,DebitCard
212,2025-05-04 00:00:00.000000,1083,2021.0,404.0,2,668.33,13.84,Cash
213,2025-05-04 00:00:00.000000,1022,2055.0,401.0,1,97.09,13.04,GiftCard
214,2025-05-04 00:00:00.000000,1111,2075.0,404.0,0,1561.28,4.49,Cash
215,2025-05-04 00:00:00.000000,1101,2039.0,403.0,1,2636.39,14.24,Cash
216,2025-05-04 00:00:00.000000,1085,2099.0,402.0,0,646.32,4.74,GiftCard
217,2025-05-04 00:00:00.000000,1130,2081.0,401.0,1,1343.2,6.51,Cash
218,2025-05-04 00:00:00.000000,1198,2044.0,403.0,1,186.82,14.93,CreditCard
219,2025-05-04 00:00:00.000000,1060,2013.0,402.0,2,0.0,12.99,DebitCard
220,2025-05-04 00:00:00.000000,1050,2022.0,402.0,0,671.18,16.98,Cash
221,2025-05-04 00:00:00.000000,1045,2098.0,404.0,3,907.86,13.15,GiftCard
222,2025-05-04 00:00:00.000000,1193,2072.0,404.0,2,1681.2,11.37,DebitCard
223,2025-05-04 00:00:00.000000,1160,2040.0,402.0,3,138.16,1.87,GiftCard
224,2025-05-04 00:00:00.000000,1017,2060.0,404.0,2,0.0,7.35,DebitCard
225,2025-05-04 00:00:00.000000,1070,2075.0,401.0,2,624.51,5.3,DebitCard
226,2025-05-04 00:00:00.000000,1129,2009.0,403.0,3,198.93,4.88,Cash
227,2025-05-04 00:00:00.000000,1115,2004.0,401.0,2,2225.4,19.46,CreditCard
228,2025-05-04 00:00:00.000000,1073,2009.0,401.0,3,66.31,7.86,Cash
229,2025-05-04 00:00:00.000000,1118,2074.0,401.0,3,659.5,17.84,GiftCard
230,2025-05-04 00:00:00.000000,1146,2083.0,402.0,2,614.53,12.62,GiftCard
231,2025-05-04 00:00:00.000000,1154,2060.0,402.0,0,408.38,15.9,DebitCard
232,2025-05-04 00:00:00.000000,1115,2013.0,403.0,0,2806.08,10.05,DebitCard
233,2025-05-04 00:00:00.000000,1129,2082.0,402.0,0,1066.4,11.54,CreditCard
234,2025-05-04 00:00:00.000000,1063,2090.0,404.0,3,71.64,9.85,Cash
235,2025-05-04 00:00:00.000000,1134,2066.0,402.0,2,1238.54,3.9,GiftCard
236,2025-05-04 00:00:00.000000,1095,2036.0,404.0,3,653.94,14.45,DebitCard
237,2025-05-04 00:00:00.000000,1198,2043.0,401.0,2,1397.52,5.62,CreditCard
238,2025-05-04 00:00:00.000000,1016,2042.0,401.0,3,0.0,0.49,GiftCard
239,2025-05-04 00:00:00.000000,1072,2032.0,402.0,2,1512.96,12.91,DebitCard
240,2025-05-04 00:00:00.000000,1020,2074.0,402.0,2,527.6,3.54,GiftCard
241,2025-05-04 00:00:00.000000,1079,2083.0,404.0,1,691.34,18.81,CreditCard
242,2025-05-04 00:00:00.000000,1152,2090.0,401.0,2,57.31,19.08,CreditCard
243,2025-05-04 00:00:00.000000,1143,2048.0,403.0,1,0.0,18.3,GiftCard
244,2025-05-04 00:00:00.000000,1171,2089.0,401.0,3,1654.08,7.4,Cash
245,2025-05-04 00:00:00.000000,1130,2046.0,401.0,2,106.98,0.31,GiftCard
246,2025-05-04 00:00:00.000000,1079,2023.0,402.0,2,3006.53,18.57,DebitCard
247,2025-05-04 00:00:00.000000,1196,2062.0,402.0,1,1114.85,8.56,Cash
248,2025-05-04 00:00:00.000000,1035,2019.0,401.0,2,0.0,19.33,DebitCard
249,2025-05-04 00:00:00.000000,1025,2064.0,401.0,2,705.7,19.27,GiftCard
250,2025-05-04 00:00:00.000000,1196,2079.0,402.0,3,2851.62,17.06,Cash
251,2025-05-04 00:00:00.000000,1039,2020.0,402.0,1,338.25,5.89,DebitCard
252,2025-05-04 00:00:00.000000,1184,2056.0,401.0,3,1574.16,7.7,GiftCard
253,2025-05-04 00:00:00.000000,1093,2086.0,402.0,3,3576.4,17.02,GiftCard
254,2025-05-04 00:00:00.000000,1156,2036.0,404.0,1,392.36,6.34,Cash
255,2025-05-04 00:00:00.000000,1136,2030.0,403.0,3,509.91,3.39,GiftCard
256,2025-05-04 00:00:00.000000,1049,2047.0,404.0,3,1674.9,11.14,CreditCard
257,2025-05-04 00:00:00.000000,1196,2036.0,404.0,3,0.0,18.72,DebitCard
258,2025-05-04 00:00:00.000000,1041,2025.0,402.0,2,671.09,13.92,DebitCard
259,2025-05-04 00:00:00.000000,1013,2082.0,404.0,2,1066.4,11.4,GiftCard
260,2025-05-04 00:00:00.000000,1141,2013.0,401.0,2,748.29,1.94,GiftCard
261,2025-05-04 00:00:00.000000,1021,2097.0,402.0,2,673.68,12.3,CreditCard
262,2025-05-04 00:00:00.000000,1115,2065.0,402.0,3,1881.36,19.8,Cash
263,2025-05-04 00:00:00.000000,1023,2028.0,404.0,2,510.35,2.8,GiftCard
264,2025-05-04 00:00:00.000000,1006,2053.0,401.0,3,610.15,10.37,GiftCard
265,2025-05-04 00:00:00.000000,1128,2047.0,402.0,3,1004.94,17.55,GiftCard
266,2025-05-04 00:00:00.000000,1020,2047.0,402.0,0,669.96,14.82,GiftCard
267,2025-05-04 00:00:00.000000,1081,2012.0,403.0,1,1682.61,13.94,DebitCard
268,2025-05-04 00:00:00.000000,1035,2004.0,403.0,3,927.25,14.05,GiftCard
269,2025-05-04 00:00:00.000000,1178,2017.0,404.0,3,1854.8,7.19,DebitCard
270,2025-05-04 00:00:00.000000,1157,2000.0,401.0,0,1938.62,5.87,GiftCard
271,2025-05-04 00:00:00.000000,1065,2027.0,402.0,3,775.83,16.19,Cash
272,2025-05-04 00:00:00.000000,1028,2099.0,403.0,1,3490.13,16.2,CreditCard
273,2025-05-04 00:00:00.000000,1077,2015.0,401.0,1,1822.42,17.34,Cash
274,2025-05-04 00:00:00.000000,1107,2081.0,404.0,0,2238.66,18.26,GiftCard
275,2025-05-04 00:00:00.000000,1028,2063.0,401.0,1,994.43,10.23,GiftCard
276,2025-05-04 00:00:00.000000,1183,2018.0,403.0,3,2711.3,10.03,GiftCard
277,2025-05-04 00:00:00.000000,1000,2078.0,403.0,1,0.0,15.97,Cash
278,2025-05-04 00:00:00.000000,1146,2053.0,402.0,0,1220.3,13.0,GiftCard
279,2025-05-04 00:00:00.000000,1134,2046.0,401.0,0,33.43,14.04,Cash
280,2025-05-04 00:00:00.000000,1099,2060.0,401.0,3,1633.52,15.92,DebitCard
281,2025-05-04 00:00:00.000000,1095,2032.0,401.0,2,1512.96,17.8,CreditCard
282,2025-05-04 00:00:00.000000,1017,2044.0,402.0,0,207.58,6.76,CreditCard
283,2025-05-04 00:00:00.000000,1197,2074.0,403.0,1,593.55,7.51,Cash
284,2025-05-04 00:00:00.000000,1011,2045.0,403.0,1,842.78,1.88,DebitCard
285,2025-05-04 00:00:00.000000,1199,2087.0,404.0,3,159.32,11.57,Cash
286,2025-05-04 00:00:00.000000,1161,2023.0,402.0,0,939.54,0.72,DebitCard
287,2025-05-04 00:00:00.000000,1183,2099.0,404.0,0,1292.64,9.31,GiftCard
288,2025-05-04 00:00:00.000000,1075,2025.0,401.0,1,0.0,10.85,DebitCard
289,2025-05-04 00:00:00.000000,1010,2040.0,403.0,3,138.16,5.73,DebitCard
290,2025-05-04 00:00:00.000000,1139,2060.0,403.0,0,1225.14,11.82,DebitCard
291,2025-05-04 00:00:00.000000,1192,2082.0,402.0,2,213.28,0.61,CreditCard
292,2025-05-04 00:00:00.000000,1091,2099.0,401.0,2,1034.11,0.75,DebitCard
293,2025-05-04 00:00:00.000000,1069,2015.0,403.0,3,2699.88,16.45,GiftCard
294,2025-05-04 00:00:00.000000,1102,2095.0,404.0,3,1472.37,7.2,GiftCard
295,2025-05-04 00:00:00.000000,1086,2023.0,404.0,3,3758.16,2.54,GiftCard
296,2025-05-04 00:00:00.000000,1094,2066.0,403.0,0,1032.12,10.44,DebitCard
297,2025-05-04 00:00:00.000000,1186,2054.0,401.0,3,0.0,15.4,Cash
298,2025-05-04 00:00:00.000000,1154,2023.0,403.0,2,751.63,4.32,Cash
299,2025-05-04 00:00:00.000000,1026,2010.0,403.0,2,62.27,12.46,GiftCard
300,2025-05-04 00:00:00.000000,1078,2057.0,404.0,1,393.28,1.71,CreditCard
301,2025-05-04 00:00:00.000000,1176,2056.0,403.0,3,524.72,1.03,Cash
302,2025-05-04 00:00:00.000000,1010,2093.0,403.0,3,0.0,10.63,DebitCard
303,2025-05-04 00:00:00.000000,1070,2081.0,401.0,0,1492.44,10.81,Cash
304,2025-05-04 00:00:00.000000,1171,2081.0,404.0,2,596.98,12.75,GiftCard
305,2025-05-04 00:00:00.000000,1131,2095.0,402.0,0,1472.37,14.52,CreditCard
