TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,SalePaymentType
90,5/4/2025,1141,2018.0,404.0,1.0,2440.17,9.44,debitcard
91,5/4/2025,1153,2065.0,402.0,0.0,470.34,2.39,cash
92,5/4/2025,1070,2098.0,404.0,2.0,0,14.26,creditcard
93,5/4/2025,1129,2034.0,401.0,2.0,108.94,15.22,cash
94,5/4/2025,1185,2038.0,404.0,1.0,1667.72,11.23,debitcard
95,5/4/2025,1114,2068.0,404.0,2.0,656.19,15.42,giftcard
96,5/4/2025,1085,2070.0,404.0,3.0,0,9.88,giftcard
97,5/4/2025,1082,2024.0,402.0,3.0,372.81,10.45,cash
98,5/4/2025,1059,2099.0,404.0,0.0,1292.64,8.55,debitcard
99,5/4/2025,1081,2095.0,404.0,3.0,490.79,0.51,cash
100,5/4/2025,1098,2084.0,402.0,3.0,0,2.16,cash
101,5/4/2025,1009,2016.0,403.0,0.0,969.06,0.63,creditcard
102,5/4/2025,1112,2012.0,404.0,0.0,1869.57,12.73,cash
103,5/4/2025,1184,2018.0,404.0,1.0,488.03,6.29,creditcard
104,5/4/2025,1019,2060.0,403.0,2.0,0,10.17,creditcard
105,5/4/2025,1159,2088.0,404.0,0.0,0,18.15,giftcard
106,5/4/2025,1084,2086.0,404.0,2.0,2861.12,4.99,creditcard
107,5/4/2025,1160,2091.0,404.0,0.0,905.79,8.21,creditcard
108,5/4/2025,1158,2008.0,402.0,2.0,159.82,15.11,giftcard
109,5/4/2025,1058,2095.0,401.0,3.0,2453.95,4.58,cash
110,5/4/2025,1025,2097.0,401.0,3.0,842.1,1.54,debitcard
111,5/4/2025,1042,2088.0,403.0,0.0,709.35,5.8,debitcard
112,5/4/2025,1011,2041.0,401.0,2.0,0,3.22,debitcard
113,5/4/2025,1091,2047.0,404.0,1.0,0,18.59,cash
114,5/4/2025,1062,2067.0,404.0,1.0,0,16.16,creditcard
115,5/4/2025,1043,2022.0,401.0,3.0,2684.72,12.67,debitcard
116,5/4/2025,1158,2087.0,402.0,3.0,477.96,17.43,cash
117,5/4/2025,1149,2018.0,402.0,3.0,1626.78,16.07,creditcard
118,5/4/2025,1163,2032.0,404.0,2.0,756.48,3.73,giftcard
119,5/4/2025,1170,2001.0,404.0,2.0,659.76,17.85,debitcard
120,5/4/2025,1173,2069.0,402.0,0.0,464.78,10.79,creditcard
121,5/4/2025,1113,2044.0,403.0,3.0,0,16.15,debitcard
122,5/4/2025,1176,2032.0,404.0,2.0,756.48,17.92,debitcard
123,5/4/2025,1050,2049.0,404.0,0.0,2819.52,6.36,debitcard
124,5/4/2025,1060,2048.0,403.0,2.0,1144.42,2.2,creditcard
125,5/4/2025,1179,2037.0,401.0,3.0,1440.56,4.56,cash
126,5/4/2025,1070,2001.0,401.0,3.0,0,8.54,creditcard
127,5/4/2025,1073,2099.0,402.0,2.0,0,16.36,debitcard
128,5/4/2025,1056,2081.0,402.0,2.0,0,17.21,creditcard
129,5/4/2025,1173,2096.0,402.0,0.0,672.18,0.14,giftcard
130,5/4/2025,1160,2082.0,401.0,2.0,426.56,10.21,cash
131,5/4/2025,1112,2004.0,403.0,1.0,1669.05,8.35,creditcard
132,5/4/2025,1023,2037.0,403.0,3.0,2160.84,4.44,giftcard
133,5/4/2025,1044,2025.0,402.0,2.0,223.7,2.4,cash
134,5/4/2025,1135,2064.0,403.0,1.0,793.91,6.75,giftcard
135,5/4/2025,1065,2061.0,403.0,2.0,639.74,18.86,cash
136,5/4/2025,1029,2059.0,401.0,1.0,921.69,6.46,creditcard
137,5/4/2025,1193,2028.0,404.0,2.0,1531.06,10.38,giftcard
138,5/4/2025,1023,2050.0,401.0,2.0,298.85,14.06,debitcard
139,5/4/2025,1137,2015.0,404.0,2.0,539.98,7.27,giftcard
140,5/4/2025,1172,2095.0,403.0,3.0,2453.95,19.44,cash
141,5/4/2025,1163,2047.0,401.0,1.0,301.48,19.25,creditcard
142,5/4/2025,1120,2003.0,403.0,1.0,1039.99,5.04,cash
143,5/4/2025,1165,2008.0,404.0,2.0,53.27,9.94,giftcard
144,5/4/2025,1166,2052.0,401.0,1.0,658.13,6.02,giftcard
145,5/4/2025,1011,2004.0,403.0,3.0,3709,5.7,debitcard
146,5/4/2025,1029,2012.0,402.0,1.0,0,0.74,creditcard
147,5/4/2025,1099,2058.0,403.0,3.0,666.75,12.19,creditcard
148,5/4/2025,1150,2095.0,402.0,3.0,490.79,10.05,giftcard
149,5/4/2025,1167,2012.0,404.0,3.0,0,1.03,creditcard
150,5/4/2025,1071,2004.0,403.0,1.0,834.52,5.57,debitcard
151,5/4/2025,1113,2056.0,402.0,2.0,839.55,18.17,cash
152,5/4/2025,1025,2087.0,403.0,2.0,0,4.79,creditcard
153,5/4/2025,1015,2050.0,403.0,1.0,504.31,2.9,giftcard
154,5/4/2025,1031,2058.0,401.0,1.0,2400.3,9.79,cash
155,5/4/2025,1164,2081.0,401.0,0.0,2984.88,19.71,cash
156,5/4/2025,1085,2031.0,508.77,4.84,debitcard,unknown,unknown
157,5/4/2025,1017,2097.0,402.0,1.0,757.89,13.44,giftcard
158,5/4/2025,1059,2042.0,402.0,0.0,0,15.23,creditcard
159,5/4/2025,1070,2018.0,402.0,2.0,0,4.75,giftcard
160,5/4/2025,1044,2014.0,401.0,1.0,886.68,14.56,cash
161,5/4/2025,1003,2045.0,402.0,2.0,499.42,7.36,giftcard
162,5/4/2025,1004,2022.0,403.0,0.0,671.18,12.65,creditcard
163,5/4/2025,1032,2094.0,404.0,0.0,493.35,12.67,creditcard
164,5/4/2025,1190,2008.0,404.0,3.0,266.36,10.72,debitcard
165,5/4/2025,1199,2046.0,401.0,3.0,167.15,1.81,creditcard
166,5/4/2025,1128,2028.0,401.0,2.0,2041.41,16.71,creditcard
167,5/4/2025,1117,2082.0,401.0,0.0,799.8,6.42,giftcard
168,5/4/2025,1122,2051.0,404.0,0.0,234.64,3.73,giftcard
169,5/4/2025,1125,2091.0,404.0,0.0,1811.58,0.82,cash
170,5/4/2025,1020,2041.0,402.0,0.0,0,11.82,debitcard
171,5/4/2025,1032,2035.0,403.0,3.0,4499.95,13.55,giftcard
172,5/4/2025,1152,2067.0,403.0,3.0,872.85,0.33,creditcard
173,5/4/2025,1129,2077.0,404.0,0.0,2809.15,10.24,cash
174,5/4/2025,1179,2014.0,402.0,3.0,738.9,4.53,giftcard
175,5/4/2025,1115,unknown,404.0,2.0,0,12.9,debitcard
176,5/4/2025,1116,2051.0,404.0,0.0,351.96,3.49,debitcard
177,5/4/2025,1080,2054.0,403.0,2.0,3602.04,13.82,cash
178,5/4/2025,1095,2019.0,404.0,0.0,933.93,7.73,cash
179,5/4/2025,1023,2010.0,401.0,3.0,0,18.73,cash
180,5/4/2025,1024,2095.0,403.0,1.0,3533.69,2.75,cash
181,5/4/2025,1142,2007.0,403.0,0.0,583.39,6.82,cash
182,5/4/2025,1105,2045.0,404.0,0.0,624.28,2.27,creditcard
183,5/4/2025,1073,2076.0,403.0,2.0,1934.57,18.49,creditcard
184,5/4/2025,1026,2073.0,402.0,1.0,1797.95,17.55,giftcard
185,5/4/2025,1168,2061.0,402.0,0.0,599.76,5.16,debitcard
186,5/4/2025,1089,2071.0,403.0,0.0,0,13.2,creditcard
187,5/4/2025,1195,2035.0,402.0,3.0,0,16.34,creditcard
5/4/2025,1143,2098,401.0,2.0,2178.86,11.1,creditcard,unknown
189,5/4/2025,1007,2023.0,403.0,2.0,751.63,10.59,giftcard
190,5/4/2025,1086,2044.0,401.0,1.0,373.64,4.84,cash
191,5/4/2025,1036,2072.0,404.0,0.0,1260.9,1.86,giftcard
192,5/4/2025,1036,2094.0,401.0,0.0,2466.75,17.94,debitcard
193,5/4/2025,1191,2067.0,402.0,3.0,872.85,18.01,debitcard
194,5/4/2025,1107,2058.0,403.0,1.0,1800.22,12.66,debitcard
195,5/4/2025,1094,2039.0,403.0,0.0,1952.88,6.78,debitcard
196,5/4/2025,1013,2019.0,402.0,0.0,0,6.98,creditcard
197,5/4/2025,1172,2010.0,403.0,3.0,0,14.52,creditcard
198,5/4/2025,1169,2054.0,404.0,3.0,900.51,17.94,giftcard
199,5/4/2025,1106,2034.0,402.0,0.0,136.17,17.74,cash
200,5/4/2025,1088,2055.0,401.0,2.0,129.46,15.6,debitcard
201,5/4/2025,1173,2086.0,404.0,2.0,715.28,12.84,giftcard
202,5/4/2025,1011,2028.0,404.0,0.0,0,1.68,creditcard
203,5/4/2025,1001,2026.0,403.0,1.0,190.4,3.23,creditcard
204,5/4/2025,1196,2017.0,403.0,2.0,370.96,17.97,cash
205,5/4/2025,1083,2015.0,401.0,3.0,0,12.13,cash
206,5/4/2025,1191,2055.0,402.0,1.0,48.55,0.18,unknown
207,5/4/2025,1097,2068.0,402.0,2.0,1312.38,2.03,giftcard
208,5/4/2025,1018,2050.0,401.0,3.0,0,13.27,creditcard
209,5/4/2025,1004,2058.0,401.0,2.0,1066.8,0.1,creditcard
210,5/4/2025,1147,2054.0,404.0,3.0,2701.53,3.22,cash
211,5/4/2025,1074,2014.0,404.0,0.0,738.9,10.97,debitcard
212,5/4/2025,1083,2021.0,404.0,2.0,668.33,13.84,cash
213,5/4/2025,1022,2055.0,401.0,1.0,97.09,13.04,giftcard
214,5/4/2025,1111,2075.0,404.0,0.0,1561.28,4.49,cash
215,5/4/2025,1101,2039.0,403.0,1.0,2636.39,14.24,cash
216,5/4/2025,1085,2099.0,402.0,0.0,646.32,4.74,giftcard
217,5/4/2025,1130,2081.0,401.0,1.0,1343.2,6.51,cash
218,5/4/2025,1198,2044.0,403.0,1.0,186.82,14.93,creditcard
219,5/4/2025,1060,2013.0,402.0,2.0,0,12.99,debitcard
220,5/4/2025,1050,2022.0,402.0,0.0,671.18,16.98,cash
221,5/4/2025,1045,2098.0,404.0,3.0,907.86,13.15,giftcard
222,5/4/2025,1193,2072.0,404.0,2.0,1681.2,11.37,debitcard
223,5/4/2025,1160,2040.0,402.0,3.0,138.16,1.87,giftcard
224,5/4/2025,1017,2060.0,404.0,2.0,0,7.35,debitcard
225,5/4/2025,1070,2075.0,401.0,2.0,624.51,5.3,debitcard
226,5/4/2025,1129,2009.0,403.0,3.0,198.93,4.88,cash
227,5/4/2025,1115,2004.0,401.0,2.0,2225.4,19.46,creditcard
228,5/4/2025,1073,2009.0,401.0,3.0,66.31,7.86,cash
229,5/4/2025,1118,2074.0,401.0,3.0,659.5,17.84,giftcard
230,5/4/2025,1146,2083.0,402.0,2.0,614.53,12.62,giftcard
231,5/4/2025,1154,2060.0,402.0,0.0,408.38,15.9,debitcard
232,5/4/2025,1115,2013.0,403.0,0.0,2806.08,10.05,debitcard
233,5/4/2025,1129,2082.0,402.0,0.0,1066.4,11.54,creditcard
234,5/4/2025,1063,2090.0,404.0,3.0,71.64,9.85,cash
235,5/4/2025,1134,2066.0,402.0,2.0,1238.54,3.9,giftcard
236,5/4/2025,1095,2036.0,404.0,3.0,653.94,14.45,debitcard
237,5/4/2025,1198,2043.0,401.0,2.0,1397.52,5.62,creditcard
238,5/4/2025,1016,2042.0,401.0,3.0,0,0.49,giftcard
239,5/4/2025,1072,2032.0,402.0,2.0,1512.96,12.91,debitcard
240,5/4/2025,1020,2074.0,402.0,2.0,527.6,3.54,giftcard
241,5/4/2025,1079,2083.0,404.0,1.0,691.34,18.81,creditcard
242,5/4/2025,1152,2090.0,401.0,2.0,57.31,19.08,creditcard
243,5/4/2025,1143,2048.0,403.0,1.0,0,18.3,giftcard
244,5/4/2025,1171,2089.0,401.0,3.0,1654.08,7.4,cash
245,5/4/2025,1130,2046.0,401.0,2.0,106.98,0.31,giftcard
246,5/4/2025,1079,2023.0,402.0,2.0,3006.53,18.57,debitcard
247,5/4/2025,1196,2062.0,402.0,1.0,1114.85,8.56,cash
248,5/4/2025,1035,2019.0,401.0,2.0,0,19.33,debitcard
249,5/4/2025,1025,2064.0,401.0,2.0,705.7,19.27,giftcard
250,5/4/2025,1196,2079.0,402.0,3.0,2851.62,17.06,cash
251,5/4/2025,1039,2020.0,402.0,1.0,338.25,5.89,debitcard
252,5/4/2025,1184,2056.0,401.0,3.0,1574.16,7.7,giftcard
253,5/4/2025,1093,2086.0,402.0,3.0,3576.4,17.02,giftcard
254,5/4/2025,1156,2036.0,404.0,1.0,392.36,6.34,cash
255,5/4/2025,1136,2030.0,403.0,3.0,509.91,3.39,giftcard
256,5/4/2025,1049,2047.0,404.0,3.0,1674.9,11.14,creditcard
257,5/4/2025,1196,2036.0,404.0,3.0,0,18.72,debitcard
258,5/4/2025,1041,2025.0,402.0,2.0,671.09,13.92,debitcard
259,5/4/2025,1013,2082.0,404.0,2.0,1066.4,11.4,giftcard
260,5/4/2025,1141,2013.0,401.0,2.0,748.29,1.94,giftcard
261,5/4/2025,1021,2097.0,402.0,2.0,673.68,12.3,creditcard
262,5/4/2025,1115,2065.0,402.0,3.0,1881.36,19.8,cash
263,5/4/2025,1023,2028.0,404.0,2.0,510.35,2.8,giftcard
264,5/4/2025,1006,2053.0,401.0,3.0,610.15,10.37,giftcard
265,5/4/2025,1128,2047.0,402.0,3.0,1004.94,17.55,giftcard
266,5/4/2025,1020,2047.0,402.0,0.0,669.96,14.82,giftcard
267,5/4/2025,1081,2012.0,403.0,1.0,1682.61,13.94,debitcard
268,5/4/2025,1035,2004.0,403.0,3.0,927.25,14.05,giftcard
269,5/4/2025,1178,2017.0,404.0,3.0,1854.8,7.19,debitcard
270,5/4/2025,1157,2000.0,401.0,0.0,1938.62,5.87,giftcard
271,5/4/2025,1065,2027.0,402.0,3.0,775.83,16.19,cash
272,5/4/2025,1028,2099.0,403.0,1.0,3490.13,16.2,creditcard
273,5/4/2025,1077,2015.0,401.0,1.0,1822.42,17.34,cash
274,5/4/2025,1107,2081.0,404.0,0.0,2238.66,18.26,giftcard
275,5/4/2025,1028,2063.0,401.0,1.0,994.43,10.23,giftcard
276,5/4/2025,1183,2018.0,403.0,3.0,2711.3,10.03,giftcard
277,5/4/2025,1000,2078.0,403.0,1.0,0,15.97,cash
278,5/4/2025,1146,2053.0,402.0,0.0,1220.3,13,giftcard
279,5/4/2025,1134,2046.0,401.0,0.0,33.43,14.04,cash
280,5/4/2025,1099,2060.0,401.0,3.0,1633.52,15.92,debitcard
281,5/4/2025,1095,2032.0,401.0,2.0,1512.96,17.8,creditcard
282,5/4/2025,1017,2044.0,402.0,0.0,207.58,6.76,creditcard
283,5/4/2025,1197,2074.0,403.0,1.0,593.55,7.51,cash
284,5/4/2025,1011,2045.0,403.0,1.0,842.78,1.88,debitcard
285,5/4/2025,1199,2087.0,404.0,3.0,159.32,11.57,cash
286,5/4/2025,1161,2023.0,402.0,0.0,939.54,0.72,debitcard
287,5/4/2025,1183,2099.0,404.0,0.0,1292.64,9.31,giftcard
288,5/4/2025,1075,2025.0,401.0,1.0,0,10.85,debitcard
289,5/4/2025,1010,2040.0,403.0,3.0,138.16,5.73,debitcard
290,5/4/2025,1139,2060.0,403.0,0.0,1225.14,11.82,debitcard
291,5/4/2025,1192,2082.0,402.0,2.0,213.28,0.61,creditcard
292,5/4/2025,1091,2099.0,401.0,2.0,1034.11,0.75,debitcard
293,5/4/2025,1069,2015.0,403.0,3.0,2699.88,16.45,giftcard
294,5/4/2025,1102,2095.0,404.0,3.0,1472.37,7.2,giftcard
295,5/4/2025,1086,2023.0,404.0,3.0,3758.16,2.54,giftcard
296,5/4/2025,1094,2066.0,403.0,0.0,1032.12,10.44,debitcard
297,5/4/2025,1186,2054.0,401.0,3.0,0,15.4,cash
298,5/4/2025,1154,2023.0,403.0,2.0,751.63,4.32,cash
299,5/4/2025,1026,2010.0,403.0,2.0,62.27,12.46,giftcard
300,5/4/2025,1078,2057.0,404.0,1.0,393.28,1.71,creditcard
301,5/4/2025,1176,2056.0,403.0,3.0,524.72,1.03,cash
302,5/4/2025,1010,2093.0,403.0,3.0,0,10.63,debitcard
303,5/4/2025,1070,2081.0,401.0,0.0,1492.44,10.81,cash
304,5/4/2025,1171,2081.0,404.0,2.0,596.98,12.75,giftcard
305,5/4/2025,1131,2095.0,402.0,0.0,1472.37,14.52,creditcard
306,5/4/2025,1036,2077.0,404.0,0.0,1123.66,19.52,cash
307,5/4/2025,1032,2008.0,402.0,2.0,106.54,10.33,cash
308,5/4/2025,1092,2049.0,401.0,1.0,0,6.46,giftcard
309,5/4/2025,1173,2057.0,403.0,2.0,349.58,15.9,creditcard
310,5/4/2025,1113,2097.0,401.0,1.0,757.89,5.42,creditcard
311,5/4/2025,1135,2046.0,404.0,2.0,80.23,8.78,giftcard
312,5/4/2025,1166,2035.0,402.0,0.0,899.99,1.57,debitcard
313,5/4/2025,1006,2094.0,402.0,3.0,1480.05,0.51,cash
314,5/4/2025,1132,2049.0,401.0,2.0,1503.74,19.25,debitcard
315,5/4/2025,1198,2033.0,404.0,1.0,2257.88,16.72,cash
316,5/4/2025,1156,2036.0,404.0,1.0,784.73,13.92,cash
317,5/4/2025,1031,2017.0,401.0,3.0,0,8.18,debitcard
318,5/4/2025,1044,2091.0,404.0,0.0,1811.58,3.47,giftcard
319,5/4/2025,1174,2040.0,403.0,0.0,34.54,3.13,giftcard
320,5/4/2025,1140,2069.0,403.0,2.0,557.74,5,cash
321,5/4/2025,1040,2091.0,402.0,2.0,724.63,10.98,giftcard
322,5/4/2025,1130,2028.0,401.0,1.0,574.15,14.29,cash
323,5/4/2025,1035,2030.0,404.0,0.0,339.94,13.2,giftcard
324,5/4/2025,1092,2070.0,403.0,3.0,102.54,5.6,cash
325,5/4/2025,1141,2016.0,401.0,0.0,0,19.1,giftcard
326,5/4/2025,1079,2050.0,404.0,3.0,186.78,14.76,creditcard
327,5/4/2025,1196,2052.0,401.0,1.0,2632.54,11.09,debitcard
328,5/4/2025,1081,2082.0,401.0,3.0,1066.4,12.23,creditcard
329,5/4/2025,1119,2087.0,403.0,1.0,0,8.39,debitcard
330,5/4/2025,1199,2070.0,402.0,1.0,30.76,4.95,debitcard
331,5/4/2025,1110,2064.0,401.0,0.0,0,7.12,cash
332,5/4/2025,1132,2019.0,403.0,1.0,1681.07,15.16,debitcard
333,5/4/2025,1041,2041.0,402.0,2.0,643.37,0.29,creditcard
334,5/4/2025,1132,2036.0,401.0,2.0,348.77,2.32,creditcard
335,5/4/2025,1050,2081.0,403.0,1.0,2686.39,0.92,giftcard
336,5/4/2025,1160,2038.0,401.0,1.0,0,0.81,creditcard
337,5/4/2025,1151,2074.0,402.0,1.0,1187.1,17.11,giftcard
338,5/4/2025,1168,2079.0,403.0,0.0,1901.08,14.07,debitcard
339,5/4/2025,1007,2010.0,401.0,2.0,62.27,9.48,creditcard
340,5/4/2025,1166,2026.0,404.0,0.0,0,1.96,debitcard
341,5/4/2025,1127,2080.0,403.0,2.0,1997.42,9.83,creditcard
342,5/4/2025,1123,2031.0,404.0,2.0,1356.72,9.47,creditcard
343,5/4/2025,1116,2009.0,401.0,1.0,119.36,3.46,giftcard
344,5/4/2025,1112,2053.0,404.0,3.0,0,8.68,debitcard
345,5/4/2025,1052,2043.0,402.0,2.0,698.76,7.97,creditcard
346,5/4/2025,1183,2040.0,403.0,3.0,103.62,12.32,cash
347,5/4/2025,1033,2097.0,403.0,0.0,4210.5,12.7,debitcard
348,5/4/2025,1081,2030.0,404.0,0.0,339.94,0.91,debitcard
349,5/4/2025,1068,2057.0,402.0,1.0,1179.85,7.49,debitcard
350,5/4/2025,1024,2006.0,403.0,3.0,594,12.52,giftcard
351,5/4/2025,1157,2053.0,402.0,1.0,1098.27,10.06,cash
352,5/4/2025,1083,2073.0,403.0,1.0,2247.44,17.13,debitcard
353,5/4/2025,1195,2020.0,404.0,3.0,1879.15,13.17,creditcard
354,5/4/2025,1127,2039.0,404.0,0.0,1952.88,3.26,creditcard
355,5/4/2025,1023,2050.0,404.0,1.0,0,1.41,giftcard
356,5/4/2025,1055,2074.0,403.0,0.0,1978.5,12.85,creditcard
357,5/4/2025,1012,2036.0,404.0,3.0,653.94,0.53,debitcard
358,5/4/2025,1073,2068.0,401.0,0.0,2460.72,11.72,creditcard
359,5/4/2025,1110,2017.0,403.0,2.0,370.96,18.8,debitcard
360,5/4/2025,1195,2051.0,403.0,0.0,117.32,11.51,creditcard
361,5/4/2025,1102,2006.0,402.0,2.0,792,7.76,cash
362,5/4/2025,1141,2036.0,401.0,3.0,871.92,12.87,giftcard
363,5/4/2025,1129,2057.0,403.0,0.0,1747.92,9.17,giftcard
364,5/4/2025,1032,2012.0,404.0,2.0,997.1,10.91,cash
365,5/4/2025,1086,2071.0,403.0,1.0,553.64,18.83,cash
366,5/4/2025,1050,2077.0,404.0,0.0,561.83,7.72,giftcard
367,5/4/2025,1011,2004.0,402.0,2.0,0,19.22,cash
368,5/4/2025,1121,2066.0,404.0,1.0,0,18.11,debitcard
369,5/4/2025,1155,2065.0,402.0,2.0,1128.82,3.92,creditcard
370,5/4/2025,1156,2040.0,402.0,3.0,138.16,1.39,giftcard
